customer_id,recency,frequency,monetary,Cluster
C141046,44,1,40.66,0
C141052,614,1,4801.28,2
C141053,578,1,187.68,2
C141056,535,1,573.44,2
C141059,475,1,300.08,2
C141067,680,1,47.07,2
C141068,258,1,322.56,0
C141074,383,1,242.4,0
C141079,550,1,322.56,2
C141080,224,1,136.35000000000002,0
C141083,633,1,1200.32,2
C141087,697,1,365.94,2
C141090,425,1,143.36,2
C141091,625,1,300.08,2
C141093,538,1,365.94,2
C141094,472,1,7502.0,1
C141096,344,1,7502.0,1
C141097,107,1,60.6,0
C141114,782,1,47.07,2
C141115,507,1,2700.7200000000003,2
C141117,0,1,4200.0,0
C141118,63,1,7502.0,0
C141122,792,1,4801.28,2
C141126,606,1,600.17,2
C141127,94,1,322.56,0
C141129,72,1,1016.5,0
C141132,484,1,2700.7200000000003,2
C141136,449,1,1200.32,2
C141141,363,1,26250.0,1
C141144,761,1,130.75,2
C141146,19,1,20.92,0
C141149,47,1,650.56,0
C141150,325,1,300.08,0
C141152,328,1,650.56,0
C141156,138,1,15004.25,1
C141158,621,1,600.17,2
C141160,325,1,60.6,0
C141162,268,1,300.08,0
C141163,784,1,2700.7200000000003,2
C141166,659,1,2700.7200000000003,2
C141167,66,1,1200.32,0
C141171,171,1,1200.32,0
C141175,581,1,83.68,2
C141182,108,1,26250.0,1
C141184,551,1,2700.7200000000003,2
C141193,159,1,26250.0,1
C141194,759,1,11.73,2
C141195,247,1,2700.7200000000003,0
C141196,80,1,7502.0,0
C141197,313,1,2400.68,0
C141202,23,1,47.07,0
C141204,397,1,896.0,0
C141212,670,1,20.92,2
C141216,795,1,2700.7200000000003,2
C141218,495,1,650.56,2
C141221,582,1,130.75,2
C141222,65,1,1200.32,0
C141226,269,1,20.92,0
C141228,695,1,7502.0,2
C141246,64,1,15.15,0
C141247,132,1,600.17,0
C141250,216,1,20.92,0
C141253,445,1,650.56,2
C141258,690,1,600.17,2
C141260,92,1,20.92,0
C141264,159,1,4801.28,0
C141265,280,1,4801.28,0
C141271,159,1,322.56,0
C141272,170,1,7502.0,1
C141274,205,1,573.44,0
C141282,163,1,9602.72,1
C141283,656,1,11.73,2
C141285,464,1,1200.32,2
C141288,619,1,300.08,2
C141291,64,1,83.68,0
C141292,494,1,2400.68,2
C141294,107,1,2700.7200000000003,0
C141295,597,1,9602.72,1
C141296,785,1,1016.5,2
C141297,508,1,1200.32,2
C141298,208,1,162.64,0
C141299,640,1,7502.0,2
C141301,557,1,2700.7200000000003,2
C141302,296,1,5.23,0
C141306,576,1,4801.28,2
C141308,645,1,300.08,2
C141321,545,1,650.56,2
C141323,161,1,4801.28,0
C141333,397,1,20.92,0
C141342,219,1,1200.32,0
C141343,287,1,11.73,0
C141344,538,1,35.84,2
C141346,188,1,4801.28,0
C141348,572,1,4801.28,2
C141350,680,1,1200.32,2
C141352,387,1,46.92,0
C141353,555,1,1016.5,2
C141355,717,1,300.08,2
C141356,642,1,1200.32,2
C141362,132,1,650.56,0
C141363,528,1,20.92,2
C141365,780,1,1200.32,2
C141367,367,1,20.92,0
C141374,42,1,1200.32,0
C141375,211,1,5.23,0
C141380,198,1,47.07,0
C141381,726,1,187.68,2
C141385,537,1,11.73,2
C141386,548,1,2700.7200000000003,2
C141390,2,1,9602.72,1
C141392,199,1,162.64,0
C141402,189,1,322.56,0
C141408,502,1,7502.0,1
C141417,110,1,650.56,0
C141421,713,1,15.15,2
C141424,398,1,7502.0,1
C141429,62,1,7502.0,0
C141439,701,1,300.08,2
C141441,138,1,1200.32,0
C141446,469,1,162.64,2
C141449,195,1,2700.7200000000003,0
C141456,368,1,1200.32,0
C141458,691,1,1200.32,2
C141459,305,1,300.08,0
C141464,382,1,1200.32,0
C141467,589,1,15.15,2
C141468,320,1,136.35000000000002,0
C141470,600,1,1050.0,2
C141473,572,1,2400.68,2
C141474,763,1,1016.5,2
C141475,513,1,130.75,2
C141479,150,1,4801.28,0
C141480,517,1,60.6,2
C141490,79,1,162.64,0
C141493,726,1,4801.28,2
C141494,406,1,573.44,2
C141498,750,1,573.44,2
C141499,744,1,2400.68,2
C141506,150,1,20.92,0
C141507,127,1,83.68,0
C141512,2,1,46.92,0
C141513,777,1,300.08,2
C141515,558,1,143.36,2
C141521,720,1,60.6,2
C141524,342,1,162.64,0
C141525,475,1,1200.32,2
C141529,585,1,1016.5,2
C141530,594,1,15.15,2
C141532,27,1,4801.28,0
C141533,90,1,2700.7200000000003,0
C141536,597,1,650.56,2
C141538,121,1,2400.68,0
C141544,167,1,650.56,0
C141550,446,1,162.64,2
C141553,378,1,1200.32,0
C141554,551,1,600.17,2
C141555,440,1,4801.28,2
C141565,515,1,2700.7200000000003,2
C141570,402,1,365.94,2
C141572,528,1,143.36,2
C141573,55,1,7502.0,0
C141574,340,1,650.56,0
C141582,743,1,2700.7200000000003,2
C141583,361,1,300.08,0
C141587,623,1,162.64,2
C141588,739,1,20.92,2
C141589,385,1,15004.25,1
C141592,601,1,293.25,2
C141603,233,1,20.92,0
C141605,434,1,1016.5,2
C141608,259,1,20.92,0
C141610,110,1,573.44,0
C141612,507,1,4801.28,2
C141613,632,1,9450.0,1
C141617,453,1,1016.5,2
C141622,277,1,15004.25,1
C141623,162,1,650.56,0
C141628,230,1,600.17,0
C141637,608,1,47.07,2
C141645,180,1,4801.28,0
C141647,97,1,7502.0,0
C141649,669,1,47.07,2
C141650,156,1,650.56,0
C141651,175,1,2700.7200000000003,0
C141652,24,1,2700.7200000000003,0
C141655,760,1,2400.68,2
C141657,609,1,1200.32,2
C141659,74,1,2700.7200000000003,0
C141664,126,1,11.73,0
C141669,609,1,5.23,2
C141677,725,1,5.23,2
C141678,16,1,1050.0,0
C141680,143,1,378.75,0
C141683,41,1,1200.32,0
C141685,671,1,300.08,2
C141688,73,1,5401.53,0
C141690,399,1,4200.0,2
C141694,605,1,1200.32,2
C141695,541,1,40.66,2
C141697,400,1,162.64,2
C141708,733,1,1200.32,2
C141712,163,1,7502.0,1
C141714,47,1,143.36,0
C141718,100,1,7502.0,0
C141724,284,1,896.0,0
C141726,453,1,40.66,2
C141746,253,1,83.68,0
C141748,711,1,47.07,2
C141749,524,1,300.08,2
C141756,459,1,15004.25,1
C141758,136,1,40.66,0
C141761,496,1,2700.7200000000003,2
C141766,48,1,162.64,0
C141767,264,1,4801.28,0
C141771,286,1,5401.53,0
C141773,584,1,2700.7200000000003,2
C141776,325,1,83.68,0
C141781,598,1,322.56,2
C141782,258,1,2400.68,0
C141783,561,1,20.92,2
C141784,409,1,5401.53,2
C141785,396,1,105.57,0
C141786,783,1,1050.0,2
C141789,512,1,35.84,2
C141796,289,1,40.66,0
C141799,530,1,573.44,2
C141801,621,1,365.94,2
C141802,421,1,20.92,2
C141803,663,1,2400.68,2
C141806,551,1,15004.25,1
C141813,166,1,40.66,0
C141816,153,1,322.56,0
C141819,318,1,242.4,0
C141828,532,1,136.35000000000002,2
C141830,112,1,4801.28,0
C141831,459,1,4801.28,2
C141840,166,1,1200.32,0
C141843,400,1,2700.7200000000003,2
C141845,72,1,4801.28,0
C141850,55,1,896.0,0
C141851,336,1,1050.0,0
C141852,710,1,5.23,2
C141855,30,1,83.68,0
C141858,542,1,143.36,2
C141860,195,1,2400.68,0
C141861,15,1,4801.28,0
C141864,307,1,7502.0,1
C141867,161,1,650.56,0
C141879,534,1,47.07,2
C141885,443,1,162.64,2
C141886,60,1,300.08,0
C141887,338,1,5.23,0
C141888,717,1,2400.68,2
C141891,87,1,2700.7200000000003,0
C141893,258,1,35.84,0
C141894,477,1,15004.25,1
C141900,541,1,573.44,2
C141902,261,1,4801.28,0
C141904,119,1,2700.7200000000003,0
C141905,649,1,1200.32,2
C141910,601,1,322.56,2
C141912,305,1,9450.0,1
C141913,594,1,9602.72,1
C141915,108,1,162.64,0
C141916,525,1,573.44,2
C141918,713,1,1200.32,2
C141921,165,1,2700.7200000000003,0
C141923,485,1,130.75,2
C141930,120,1,40.66,0
C141931,152,1,4801.28,0
C141932,414,1,130.75,2
C141938,175,1,2700.7200000000003,0
C141941,579,1,7502.0,1
C141950,739,1,2700.7200000000003,2
C141954,303,1,40.66,0
C141960,18,1,1200.32,0
C141965,183,1,322.56,0
C141969,617,1,136.35000000000002,2
C141971,113,1,7502.0,0
C141973,117,1,300.08,0
C141976,65,1,650.56,0
C141979,31,1,15.15,0
C141980,358,1,7502.0,1
C141983,387,1,35.84,0
C141984,198,1,130.75,0
C141987,63,1,83.68,0
C141991,691,1,2700.7200000000003,2
C141995,217,1,300.08,0
C141996,385,1,2700.7200000000003,0
C142000,148,1,15004.25,1
C142001,619,1,2700.7200000000003,2
C142010,20,1,15.15,0
C142011,319,1,83.68,0
C142015,406,1,4801.28,2
C142020,127,1,378.75,0
C142021,120,1,300.08,0
C142022,477,1,2400.68,2
C142023,402,1,2700.7200000000003,2
C142024,97,1,600.17,0
C142026,641,1,896.0,2
C142028,359,1,187.68,0
C142035,739,1,2700.7200000000003,2
C142036,468,1,5.23,2
C142037,65,1,1016.5,0
C142039,257,1,7502.0,1
C142040,492,1,143.36,2
C142045,434,1,7502.0,1
C142048,59,1,20.92,0
C142058,2,1,365.94,0
C142060,499,1,1200.32,2
C142061,450,1,4801.28,2
C142062,329,1,7502.0,1
C142063,670,1,11.73,2
C142066,714,1,9602.72,1
C142069,110,1,47.07,0
C142070,347,1,143.36,0
C142072,447,1,2700.7200000000003,2
C142078,68,1,293.25,0
C142081,580,1,365.94,2
C142083,273,1,5.23,0
C142092,302,1,105.57,0
C142096,642,1,47.07,2
C142097,601,1,7502.0,1
C142101,184,1,1200.32,0
C142103,601,1,4801.28,2
C142108,619,1,5.23,2
C142109,1,1,5.23,0
C142116,635,1,5.23,2
C142117,216,1,7502.0,1
C142118,569,1,2400.68,2
C142119,400,1,136.35000000000002,2
C142125,220,1,143.36,0
C142127,105,1,300.08,0
C142129,165,1,83.68,0
C142130,545,1,20.92,2
C142131,643,1,2700.7200000000003,2
C142133,207,1,365.94,0
C142135,197,1,2700.7200000000003,0
C142136,569,1,1016.5,2
C142142,643,1,105.57,2
C142143,39,1,1200.32,0
C142147,311,1,7502.0,1
C142151,276,1,15004.25,1
C142153,13,1,130.75,0
C142155,782,1,650.56,2
C142166,30,1,1200.32,0
C142167,173,1,293.25,0
C142171,108,1,7502.0,0
C142172,717,1,1050.0,2
C142174,384,1,573.44,0
C142176,65,1,1200.32,0
C142181,400,1,650.56,2
C142186,558,1,4801.28,2
C142187,391,1,16800.0,1
C142191,457,1,5401.53,2
C142195,679,1,16800.0,1
C142196,388,1,20.92,0
C142197,260,1,7502.0,1
C142205,377,1,650.56,0
C142207,540,1,130.75,2
C142208,187,1,5.23,0
C142209,737,1,5.23,2
C142210,301,1,365.94,0
C142211,158,1,300.08,0
C142217,353,1,83.68,0
C142218,252,1,83.68,0
C142221,359,1,46.92,0
C142222,29,1,4801.28,0
C142226,60,1,83.68,0
C142229,43,1,650.56,0
C142233,267,1,105.57,0
C142235,170,1,300.08,0
C142237,2,1,7502.0,0
C142240,724,1,26250.0,1
C142242,681,1,7502.0,2
C142248,31,1,2700.7200000000003,0
C142251,11,1,9450.0,1
C142252,538,1,600.17,2
C142254,47,1,600.17,0
C142258,481,1,130.75,2
C142259,660,1,83.68,2
C142260,778,1,650.56,2
C142261,376,1,1050.0,0
C142264,483,1,2400.68,2
C142271,19,1,136.35000000000002,0
C142273,124,1,1200.32,0
C142279,619,1,5401.53,2
C142281,207,1,7502.0,1
C142283,549,1,5.23,2
C142284,133,1,1200.32,0
C142285,601,1,300.08,2
C142292,533,1,7502.0,1
C142293,666,1,130.75,2
C142294,190,1,20.92,0
C142302,477,1,20.92,2
C142303,773,1,40.66,2
C142308,201,1,4801.28,0
C142309,429,1,7502.0,1
C142322,790,1,7502.0,2
C142324,357,1,365.94,0
C142331,782,1,7502.0,2
C142332,517,1,9450.0,1
C142334,621,1,5.23,2
C142335,118,1,242.4,0
C142336,145,1,573.44,0
C142344,726,1,40.66,2
C142345,0,1,40.66,0
C142346,617,1,9602.72,1
C142352,428,1,40.66,2
C142357,605,1,2700.7200000000003,2
C142364,724,1,1200.32,2
C142365,32,1,40.66,0
C142366,321,1,365.94,0
C142367,55,1,20.92,0
C142368,253,1,5401.53,0
C142370,278,1,300.08,0
C142372,66,1,650.56,0
C142373,316,1,650.56,0
C142374,268,1,600.17,0
C142379,696,1,1200.32,2
C142382,331,1,1016.5,0
C142386,540,1,83.68,2
C142388,769,1,47.07,2
C142389,126,1,15004.25,1
C142393,316,1,7502.0,1
C142396,573,1,322.56,2
C142397,778,1,896.0,2
C142398,159,1,162.64,0
C142399,32,1,896.0,0
C142409,546,1,162.64,2
C142410,195,1,105.57,0
C142414,766,1,20.92,2
C142416,758,1,15.15,2
C142417,347,1,1050.0,0
C142420,679,1,573.44,2
C142421,255,1,20.92,0
C142422,567,1,83.68,2
C142423,261,1,650.56,0
C142431,626,1,35.84,2
C142432,637,1,1050.0,2
C142435,475,1,47.07,2
C142436,445,1,1200.32,2
C142437,556,1,1016.5,2
C142442,557,1,4200.0,2
C142444,761,1,35.84,2
C142445,442,1,600.17,2
C142446,187,1,16800.0,1
C142448,610,1,5401.53,2
C142466,784,1,242.4,2
C142469,72,1,2700.7200000000003,0
C142472,307,1,2700.7200000000003,0
C142477,598,1,11.73,2
C142478,44,1,1200.32,0
C142489,25,1,365.94,0
C142497,53,1,20.92,0
C142501,479,1,2700.7200000000003,2
C142506,120,1,1200.32,0
C142507,415,1,7502.0,1
C142508,465,1,83.68,2
C142509,198,1,5.23,0
C142511,619,1,20.92,2
C142514,726,1,187.68,2
C142522,463,1,7502.0,1
C142523,152,1,322.56,0
C142524,626,1,4801.28,2
C142527,395,1,242.4,0
C142533,685,1,143.36,2
C142537,468,1,896.0,2
C142539,495,1,300.08,2
C142540,36,1,322.56,0
C142545,46,1,5.23,0
C142549,604,1,4200.0,2
C142551,558,1,105.57,2
C142552,336,1,1200.32,0
C142554,166,1,83.68,0
C142558,19,1,47.07,0
C142565,669,1,7502.0,2
C142566,595,1,9450.0,1
C142570,414,1,2700.7200000000003,2
C142572,579,1,322.56,2
C142582,664,1,573.44,2
C142584,771,1,5401.53,2
C142586,341,1,7502.0,1
C142590,741,1,573.44,2
C142594,784,1,40.66,2
C142596,96,1,15.15,0
C142609,290,1,1016.5,0
C142610,122,1,40.66,0
C142612,643,1,143.36,2
C142615,617,1,4801.28,2
C142616,788,1,1200.32,2
C142618,598,1,1200.32,2
C142621,636,1,2700.7200000000003,2
C142628,654,1,26250.0,1
C142630,412,1,16800.0,1
C142632,15,1,1200.32,0
C142633,415,1,300.08,2
C142635,772,1,896.0,2
C142638,55,1,322.56,0
C142639,367,1,7502.0,1
C142640,357,1,4200.0,0
C142641,216,1,5401.53,0
C142643,126,1,35.84,0
C142646,230,1,20.92,0
C142655,329,1,20.92,0
C142656,410,1,293.25,2
C142657,326,1,322.56,0
C142667,441,1,1200.32,2
C142672,184,1,15004.25,1
C142678,378,1,2700.7200000000003,0
C142679,534,1,600.17,2
C142681,754,1,2700.7200000000003,2
C142684,543,1,20.92,2
C142686,695,1,40.66,2
C142692,107,1,1200.32,0
C142695,19,1,40.66,0
C142699,179,1,4801.28,0
C142701,696,1,4801.28,2
C142702,249,1,40.66,0
C142703,684,1,2700.7200000000003,2
C142705,794,1,5401.53,2
C142707,783,1,47.07,2
C142708,423,1,322.56,2
C142709,10,1,46.92,0
C142712,174,1,9602.72,1
C142713,497,1,46.92,2
C142719,560,1,1200.32,2
C142723,496,1,26250.0,1
C142731,37,1,365.94,0
C142736,116,1,187.68,0
C142737,709,1,300.08,2
C142738,481,1,40.66,2
C142742,160,1,2700.7200000000003,0
C142745,196,1,2700.7200000000003,0
C142751,598,1,47.07,2
C142756,665,1,105.57,2
C142762,742,1,7502.0,2
C142767,632,1,1200.32,2
C142768,255,1,1200.32,0
C142770,711,1,1200.32,2
C142775,362,1,7502.0,1
C142777,8,1,4200.0,0
C142784,301,1,1050.0,0
C142785,306,1,20.92,0
C142786,406,1,60.6,2
C142790,520,1,1050.0,2
C142791,250,1,573.44,0
C142794,552,1,365.94,2
C142795,444,1,300.08,2
C142797,711,1,20.92,2
C142799,625,1,83.68,2
C142806,604,1,7502.0,1
C142808,654,1,130.75,2
C142809,502,1,365.94,2
C142814,521,1,130.75,2
C142815,7,1,60.6,0
C142816,624,1,7502.0,1
C142817,576,1,2700.7200000000003,2
C142818,737,1,20.92,2
C142820,1,1,1200.32,0
C142822,542,1,2700.7200000000003,2
C142823,503,1,600.17,2
C142829,502,1,7502.0,1
C142832,633,1,9450.0,1
C142833,476,1,600.17,2
C142836,30,1,2700.7200000000003,0
C142837,783,1,40.66,2
C142839,693,1,130.75,2
C142841,235,1,365.94,0
C142847,603,1,4801.28,2
C142850,285,1,83.68,0
C142853,635,1,9602.72,1
C142854,270,1,60.6,0
C142855,514,1,4801.28,2
C142858,178,1,1016.5,0
C142859,691,1,7502.0,2
C142864,220,1,5.23,0
C142865,705,1,378.75,2
C142871,408,1,136.35000000000002,2
C142875,104,1,20.92,0
C142878,347,1,1200.32,0
C142882,715,1,4801.28,2
C142885,41,1,293.25,0
C142886,279,1,60.6,0
C142888,408,1,1200.32,2
C142889,74,1,60.6,0
C142891,607,1,2700.7200000000003,2
C142892,207,1,573.44,0
C142897,514,1,130.75,2
C142898,629,1,600.17,2
C142906,279,1,2700.7200000000003,0
C142907,203,1,4200.0,0
C142915,564,1,573.44,2
C142916,342,1,300.08,0
C142917,768,1,600.17,2
C142918,537,1,187.68,2
C142925,148,1,378.75,0
C142934,577,1,1200.32,2
C142935,308,1,365.94,0
C142936,787,1,300.08,2
C142937,67,1,20.92,0
C142938,143,1,896.0,0
C142943,483,1,300.08,2
C142944,273,1,4801.28,0
C142947,412,1,378.75,2
C142948,252,1,20.92,0
C142952,380,1,15004.25,1
C142957,287,1,650.56,0
C142960,134,1,83.68,0
C142961,168,1,300.08,0
C142963,134,1,7502.0,0
C142964,773,1,1200.32,2
C142966,80,1,1200.32,0
C142971,604,1,1200.32,2
C142972,172,1,46.92,0
C142980,119,1,573.44,0
C142982,66,1,105.57,0
C142990,726,1,1016.5,2
C142998,175,1,293.25,0
C143001,7,1,7502.0,0
C143005,198,1,20.92,0
C143006,161,1,300.08,0
C143009,543,1,7502.0,1
C143013,330,1,1200.32,0
C143017,573,1,365.94,2
C143018,405,1,7502.0,1
C143019,517,1,300.08,2
C143021,137,1,16800.0,1
C143024,328,1,5.23,0
C143027,7,1,7502.0,0
C143030,23,1,300.08,0
C143032,23,1,2700.7200000000003,0
C143033,655,1,300.08,2
C143034,559,1,47.07,2
C143035,701,1,573.44,2
C143041,468,1,1200.32,2
C143042,216,1,1016.5,0
C143047,5,1,136.35000000000002,0
C143048,611,1,650.56,2
C143052,305,1,9450.0,1
C143053,672,1,1016.5,2
C143054,488,1,2700.7200000000003,2
C143059,564,1,130.75,2
C143061,42,1,2400.68,0
C143063,567,1,187.68,2
C143065,637,1,83.68,2
C143074,585,1,1050.0,2
C143078,252,1,5.23,0
C143080,462,1,15004.25,1
C143083,11,1,2400.68,0
C143084,384,1,293.25,0
C143085,175,1,47.07,0
C143091,13,1,15.15,0
C143095,235,1,20.92,0
C143097,53,1,2700.7200000000003,0
C143101,107,1,1016.5,0
C143103,213,1,7502.0,1
C143108,452,1,1016.5,2
C143110,680,1,322.56,2
C143113,673,1,130.75,2
C143115,153,1,896.0,0
C143119,157,1,650.56,0
C143124,784,1,4801.28,2
C143126,12,1,300.08,0
C143132,460,1,1016.5,2
C143137,680,1,365.94,2
C143145,366,1,4200.0,0
C143146,84,1,83.68,0
C143152,429,1,2700.7200000000003,2
C143155,132,1,300.08,0
C143156,123,1,20.92,0
C143159,710,1,365.94,2
C143163,441,1,4801.28,2
C143168,442,1,2700.7200000000003,2
C143169,617,1,322.56,2
C143171,223,1,1200.32,0
C143178,8,1,365.94,0
C143179,724,1,896.0,2
C143181,511,1,130.75,2
C143186,592,1,47.07,2
C143195,664,1,9450.0,1
C143201,411,1,2400.68,2
C143202,240,1,7502.0,1
C143209,286,1,15004.25,1
C143212,230,1,9450.0,1
C143213,604,1,5.23,2
C143216,362,1,7502.0,1
C143217,731,1,4801.28,2
C143219,322,1,9602.72,1
C143227,109,1,365.94,0
C143229,742,1,600.17,2
C143231,706,1,60.6,2
C143236,704,1,130.75,2
C143240,107,1,1200.32,0
C143243,177,1,573.44,0
C143245,161,1,896.0,0
C143246,260,1,365.94,0
C143247,443,1,2700.7200000000003,2
C143248,789,1,35.84,2
C143250,46,1,650.56,0
C143253,739,1,47.07,2
C143260,156,1,242.4,0
C143262,389,1,1200.32,0
C143263,600,1,4801.28,2
C143269,375,1,162.64,0
C143270,349,1,15004.25,1
C143272,614,1,4801.28,2
C143273,704,1,242.4,2
C143274,703,1,4801.28,2
C143276,195,1,300.08,0
C143280,278,1,105.57,0
C143282,90,1,2700.7200000000003,0
C143283,199,1,40.66,0
C143290,550,1,1200.32,2
C143294,269,1,573.44,0
C143305,31,1,162.64,0
C143327,648,1,7502.0,2
C143332,536,1,15004.25,1
C143335,610,1,300.08,2
C143342,499,1,650.56,2
C143343,170,1,300.08,0
C143351,303,1,7502.0,1
C143352,618,1,35.84,2
C143354,401,1,7502.0,1
C143357,16,1,2700.7200000000003,0
C143373,653,1,2400.68,2
C143374,229,1,300.08,0
C143379,306,1,35.84,0
C143382,278,1,83.68,0
C143384,145,1,9602.72,1
C143385,106,1,573.44,0
C143386,235,1,300.08,0
C143387,736,1,1200.32,2
C143388,729,1,5.23,2
C143389,760,1,9602.72,1
C143391,40,1,1200.32,0
C143405,204,1,9450.0,1
C143408,611,1,15004.25,1
C143411,403,1,293.25,2
C143412,471,1,83.68,2
C143415,763,1,40.66,2
C143416,676,1,300.08,2
C143418,310,1,9450.0,1
C143419,702,1,9602.72,1
C143422,306,1,136.35000000000002,0
C143423,11,1,378.75,0
C143430,18,1,162.64,0
C143434,109,1,896.0,0
C143442,331,1,293.25,0
C143443,170,1,300.08,0
C143444,118,1,650.56,0
C143445,474,1,2400.68,2
C143451,361,1,35.84,0
C143452,623,1,2400.68,2
C143455,777,1,573.44,2
C143456,573,1,20.92,2
C143459,770,1,2400.68,2
C143460,157,1,293.25,0
C143461,235,1,143.36,0
C143464,552,1,60.6,2
C143465,528,1,20.92,2
C143467,638,1,130.75,2
C143469,16,1,162.64,0
C143470,400,1,9450.0,1
C143471,29,1,1016.5,0
C143474,739,1,2700.7200000000003,2
C143476,210,1,2400.68,0
C143477,570,1,60.6,2
C143479,21,1,650.56,0
C143483,768,1,83.68,2
C143487,768,1,26250.0,1
C143490,657,1,573.44,2
C143493,184,1,1200.32,0
C143494,163,1,46.92,0
C143496,502,1,187.68,2
C143502,423,1,47.07,2
C143504,311,1,600.17,0
C143507,135,1,2700.7200000000003,0
C143511,550,1,143.36,2
C143512,271,1,1200.32,0
C143516,11,1,5401.53,0
C143523,389,1,322.56,0
C143526,794,1,1200.32,2
C143533,453,1,2700.7200000000003,2
C143536,574,1,83.68,2
C143537,770,1,15004.25,1
C143541,516,1,1050.0,2
C143544,240,1,7502.0,1
C143549,567,1,4801.28,2
C143565,621,1,162.64,2
C143572,782,1,35.84,2
C143574,266,1,143.36,0
C143582,279,1,83.68,0
C143585,572,1,5.23,2
C143586,607,1,162.64,2
C143592,130,1,322.56,0
C143595,410,1,4801.28,2
C143597,309,1,105.57,0
C143604,490,1,2700.7200000000003,2
C143606,396,1,650.56,0
C143609,397,1,2700.7200000000003,0
C143610,6,1,293.25,0
C143612,162,1,7502.0,1
C143618,706,1,365.94,2
C143623,395,1,4801.28,0
C143628,486,1,162.64,2
C143636,139,1,2700.7200000000003,0
C143638,272,1,365.94,0
C143639,794,1,1016.5,2
C143640,616,1,365.94,2
C143641,685,1,2700.7200000000003,2
C143643,174,1,9450.0,1
C143646,101,1,1016.5,0
C143657,499,1,15004.25,1
C143661,434,1,300.08,2
C143665,217,1,105.57,0
C143671,410,1,2400.68,2
C143675,510,1,5.23,2
C143678,483,1,5.23,2
C143679,568,1,2700.7200000000003,2
C143680,347,1,1200.32,0
C143682,142,1,40.66,0
C143686,158,1,242.4,0
C143687,177,1,7502.0,1
C143689,501,1,1200.32,2
C143694,298,1,242.4,0
C143697,543,1,2700.7200000000003,2
C143700,187,1,5401.53,0
C143701,8,1,7502.0,0
C143703,700,1,650.56,2
C143709,379,1,4801.28,0
C143711,679,1,2700.7200000000003,2
C143713,445,1,365.94,2
C143714,683,1,650.56,2
C143715,298,1,4801.28,0
C143717,519,1,7502.0,1
C143718,146,1,5401.53,0
C143722,88,1,300.08,0
C143725,468,1,35.84,2
C143726,270,1,242.4,0
C143734,720,1,105.57,2
C143738,588,1,2700.7200000000003,2
C143740,446,1,162.64,2
C143741,181,1,1200.32,0
C143748,539,1,47.07,2
C143751,155,1,15004.25,1
C143752,760,1,365.94,2
C143758,544,1,4801.28,2
C143759,608,1,7502.0,1
C143762,444,1,1200.32,2
C143763,358,1,600.17,0
C143767,444,1,5.23,2
C143768,785,1,16800.0,1
C143773,575,1,26250.0,1
C143777,140,1,9450.0,1
C143781,236,1,35.84,0
C143783,221,1,130.75,0
C143785,395,1,40.66,0
C143792,534,1,4801.28,2
C143793,387,1,35.84,0
C143794,191,1,2700.7200000000003,0
C143797,632,1,7502.0,2
C143807,457,1,300.08,2
C143811,758,1,162.64,2
C143815,683,1,1200.32,2
C143816,237,1,650.56,0
C143819,719,1,130.75,2
C143820,363,1,40.66,0
C143821,668,1,573.44,2
C143825,84,1,300.08,0
C143826,485,1,1200.32,2
C143832,585,1,1200.32,2
C143835,632,1,47.07,2
C143839,752,1,15004.25,1
C143841,284,1,896.0,0
C143842,395,1,162.64,0
C143850,518,1,35.84,2
C143851,76,1,15004.25,1
C143852,306,1,60.6,0
C143853,259,1,600.17,0
C143855,243,1,322.56,0
C143857,609,1,2700.7200000000003,2
C143858,404,1,300.08,2
C143862,86,1,105.57,0
C143863,323,1,378.75,0
C143866,356,1,130.75,0
C143868,708,1,4200.0,2
C143869,13,1,1050.0,0
C143870,726,1,5.23,2
C143872,520,1,650.56,2
C143875,258,1,1200.32,0
C143876,321,1,4801.28,0
C143877,714,1,7502.0,2
C143880,328,1,15.15,0
C143881,257,1,300.08,0
C143882,133,1,322.56,0
C143884,382,1,1200.32,0
C143885,648,1,1200.32,2
C143889,280,1,300.08,0
C143896,300,1,83.68,0
C143897,711,1,5.23,2
C143909,27,1,130.75,0
C143920,293,1,143.36,0
C143921,630,1,130.75,2
C143929,753,1,1200.32,2
C143930,321,1,162.64,0
C143934,415,1,242.4,2
C143935,311,1,4801.28,0
C143936,650,1,130.75,2
C143940,287,1,300.08,0
C143944,432,1,600.17,2
C143955,108,1,2400.68,0
C143957,49,1,378.75,0
C143959,400,1,2700.7200000000003,2
C143961,375,1,162.64,0
C143965,523,1,7502.0,1
C143967,113,1,2700.7200000000003,0
C143988,707,1,1200.32,2
C143989,218,1,7502.0,1
C143990,14,1,60.6,0
C143991,512,1,7502.0,1
C144003,394,1,35.84,0
C144004,167,1,650.56,0
C144006,248,1,1200.32,0
C144007,207,1,7502.0,1
C144009,554,1,2700.7200000000003,2
C144015,241,1,896.0,0
C144023,96,1,7502.0,0
C144026,182,1,83.68,0
C144028,475,1,35.84,2
C144030,512,1,322.56,2
C144035,199,1,162.64,0
C144041,563,1,35.84,2
C144048,122,1,573.44,0
C144052,748,1,26250.0,1
C144056,646,1,1200.32,2
C144061,230,1,15004.25,1
C144066,334,1,83.68,0
C144068,444,1,105.57,2
C144069,795,1,300.08,2
C144071,48,1,5.23,0
